run_id,model,session_id,persona,n_trials,alpha,beta,nll,converged
278,deepseek,29,sham_style,100,0.000997520928230981,100,95.4538921350561,True
279,deepseek,30,sham_style,100,0.07746353833847,1.65093632206866,106.577826030351,True
280,deepseek,31,sham_style,100,0.0421372566207026,8.52242400118402,63.0947332701971,True
281,deepseek,32,sham_style,100,0.0293882307125861,6.10513323204654,81.5798042006744,True
282,deepseek,33,sham_style,100,0.223662816480683,0.612354870473317,124.538217912706,True
283,deepseek,34,sham_style,100,0.00697860942570106,16.8306423901261,77.0787580539399,True
284,deepseek,35,sham_style,100,0.0225519015742623,9.37720631234143,57.3959642899751,True
285,deepseek,36,sham_style,100,0.0123433743092383,9.35452946562993,72.8569793587857,True
286,deepseek,37,sham_style,100,0.274316814610256,0.263531559033859,131.284360503367,True
287,deepseek,38,sham_style,100,0.358021953176118,0.773057397039395,91.4744542877565,True
288,deepseek,39,sham_style,100,0.299388773381318,0.547725625037177,118.634349293722,True
289,deepseek,40,sham_style,100,0.233723551154963,0.73763112804696,117.328321556275,True
290,deepseek,41,sham_style,100,0.282882561455857,0.551131801946854,118.683630155994,True
291,deepseek,42,sham_style,100,0.0467469773370506,2.49085397317776,101.409198753464,True
292,deepseek,43,sham_style,100,0.603608840488492,0.406791695854833,114.844990087913,True
293,deepseek,44,sham_style,100,0.362925534066466,0.377517003461098,124.28555690417,True
294,deepseek,45,sham_style,100,0.022712129980525,6.34795602975539,77.8194355331541,True
