run_id,session_id,variant,n_trials,alpha,beta,nll,converged
57,58,1,100,0.09030149427757819,8.255319666834785,13.031113900817317,True
58,59,1,100,0.0654704080371251,12.051488995487494,30.130829951688725,True
59,60,1,100,0.780565247400539,0.7443803544712575,71.52456321477771,True
60,61,1,100,0.9999,0.9442464342944162,65.36871144002754,True
61,62,1,100,0.03108480357434682,20.710104548387314,24.96085361285618,True
62,63,1,100,0.7382897926020537,0.808276137656809,70.56520030997022,True
63,64,1,100,0.056100490099086076,17.475349733135115,8.328147127682055,True
64,65,1,100,0.4069424222439572,1.8610058452053915,50.016496972159345,True
65,66,1,100,0.020778155433747753,32.67711329096808,13.976723012158207,True
66,67,1,100,0.0034512879003095053,100.0,31.36328855908476,True
67,68,1,100,0.6407918078424384,1.1801424369988704,76.72130485592179,True
68,69,1,100,0.8886785533290585,0.6913933357109161,65.50810319526546,True
69,70,1,100,0.9589260076931032,1.2888265135531345,25.530977938658587,True
70,71,1,100,0.055480015191749804,18.741273460496227,14.784822914972468,True
71,72,1,100,0.07316790371863885,8.263918728492902,38.55338051346567,True
72,73,1,100,0.9999,0.6922327835304751,79.33497214810815,True
73,74,1,100,0.058060930792114114,11.252290183026487,21.75056243759786,True
74,75,1,100,0.08467926069467833,13.741316046109736,17.295519667528175,True
75,76,1,100,0.18788348914064135,5.713015264075681,10.833870132279328,True
76,77,1,100,0.03865021078769496,23.88338114780342,13.859072381766689,True
77,78,1,100,0.9999,1.1860525579465198,18.964059828053365,True
78,79,1,100,0.12256362629116972,3.052753649564033,70.69381373672701,True
79,80,1,100,0.0632447910984445,21.201554202486957,9.498293960261464,True
80,81,1,100,0.005862445413497337,100.0,10.563563453881176,True
81,82,1,100,0.3806536096382656,1.7206103166084914,64.14798899886343,True
82,83,1,100,0.7580167424677398,1.4018962076848083,39.078258987435525,True
83,84,1,100,0.9999,1.2127957852677873,20.8954798486096,True
84,85,1,100,0.05636244643522849,16.520088587059686,23.266040819550263,True
85,86,1,100,0.006938357506192199,100.0,13.256721600353702,True
86,87,1,100,0.4290847637202102,1.7735244313226615,61.20823420474558,True
87,88,1,100,0.215904434850283,3.8042269532928152,36.30172600030047,True
88,89,1,100,0.031023871454632222,26.6940553857559,28.671284572771864,True
89,90,1,100,0.06362201727351302,13.676052073646815,27.909001721221365,True
90,91,1,100,0.0780183650235098,7.370648129928951,49.83675781414419,True
91,92,1,100,0.6132507799621816,0.917999733566323,60.225079891704915,True
92,93,1,100,0.05920056088560647,16.59784867951844,16.65656432443575,True
93,94,1,100,0.5883683136168735,1.1709377414863953,81.47975871666095,True
94,95,1,100,0.27805588221575206,3.9937177529497316,16.58218490241681,True
95,96,1,100,0.011742448570742463,96.7001250629563,5.767883222021742,True
96,97,1,100,0.49836842438647355,1.7790873467498698,74.95347326542924,True
97,98,1,100,0.05364188693110974,9.103642198123651,15.814817337835299,True
98,99,1,100,0.12376461379612787,8.846816546175289,14.765495959656642,True
99,100,1,100,0.07365014222107484,11.069456034090539,32.3616293423898,True
100,101,1,100,0.034322207332340954,15.186998830241466,26.97268085482126,True
101,102,1,100,0.08040951288408413,10.53246858336518,22.794785559994818,True
102,103,1,100,0.06552937634318014,8.432313307954418,48.097599142918625,True
103,104,1,100,0.07414331692702496,14.380456257027545,17.5233722620679,True
104,105,1,100,0.22887379764343666,4.044279062999482,17.75742463161493,True
105,106,1,100,0.37630799264474984,1.9417193514144897,28.454718617187204,True
106,107,1,100,0.20591665684765742,4.617170962917832,17.432154066638066,True
107,108,1,100,0.012176594112485563,63.25097707123188,13.401811602021976,True
108,109,1,100,0.07887590861657065,12.153104842969613,12.323338299114225,True
109,110,1,100,0.0850291652887946,10.12418206095299,15.252588132179383,True
110,111,1,100,0.006900212219101689,98.07174639504734,10.356932560995647,True
111,112,1,100,0.8512617657091761,0.7612066634134944,57.24399656081243,True
112,113,1,100,0.5179374163614373,2.1628627787815273,61.317581830555866,True
113,114,1,100,0.02410339945275826,14.574424291367878,45.76647544676268,True
114,115,1,100,0.05407907809455839,23.6382397322538,11.634678263563298,True
115,116,1,100,0.9543358768588074,1.1167446745737297,44.536799357469896,True
