run_id,model,session_id,persona,n_trials,alpha,beta,nll,converged
153,gemini,4,risk_averse,100,0.657174483119239,2.79034997740068,38.8906951842165,True
154,gemini,5,risk_averse,100,0.242823424193132,4.64922311759538,21.1918427708033,True
155,gemini,6,risk_averse,100,0.91291637914105,0.985630967373779,50.9108807770158,True
156,gemini,7,risk_averse,100,0.865394088233151,1.58110471930487,30.1875640834435,True
157,gemini,8,risk_averse,100,0.0830910223464939,5.76888755493504,50.9890192017425,True
158,gemini,9,risk_averse,100,0.638740063812533,1.52382542062162,33.6806423229087,True
159,gemini,10,risk_averse,100,0.601890903326568,2.69441248777044,19.7478052117882,True
160,gemini,11,risk_averse,100,0.73357308795559,0.963133685986482,54.4181985126015,True
161,gemini,12,risk_averse,100,0.74227344490439,1.8635995267762,38.1119125169381,True
162,gemini,13,risk_averse,100,0.950311500954116,0.60624841367596,80.2130631597638,True
163,gemini,14,risk_averse,100,0.549126472685792,1.43465810107172,47.28893016432,True
164,gemini,15,risk_averse,100,0.913212306265141,1.20927695933249,26.8630252338441,True
165,gemini,16,risk_averse,100,0.498626267780991,1.92852752672171,34.9269804008294,True
166,gemini,17,risk_averse,100,0.889544050156383,1.26880814207525,32.314027540444,True
167,gemini,18,risk_averse,100,0.178774316745845,5.69779509697526,25.017954502503,True
168,gemini,19,risk_averse,100,0.688114890706144,1.92700368012089,29.0840714382089,True
169,gemini,20,risk_averse,100,0.226581962344667,5.53604304540441,27.5890087100676,True
170,gemini,21,risk_averse,100,0.420353269062977,1.72260955223007,58.4101048352897,True
171,gemini,22,risk_averse,100,0.608046220553528,2.29557192859937,33.975906976754,True
172,gemini,23,risk_averse,100,0.975395437030867,0.776470853451219,58.3558906562498,True
173,gemini,24,risk_averse,100,0.663148482692696,2.59264194932278,45.0894822046256,True
174,gemini,25,risk_averse,100,0.429931116780254,1.92828185893692,43.4746325446933,True
175,gemini,26,risk_averse,100,0.702948417422812,1.1239032431802,49.3088262823781,True
176,gemini,27,risk_averse,100,0.9999,1.17621587501374,25.2966531999429,True
177,gemini,28,risk_averse,100,0.808485988255169,100,63.0167141436563,True
178,gemini,29,risk_averse,100,0.191824718527841,4.47745677919419,19.3998091040411,True
179,gemini,30,risk_averse,100,0.910377939432601,0.883535094641549,49.1423901171463,True
180,gemini,31,risk_averse,100,0.9999,0.871203855715668,52.9677127037702,True
181,gemini,32,risk_averse,100,0.17836636187259,4.7566876897433,56.4868874332034,True
182,gemini,33,risk_averse,100,0.832474285226364,1.37053208869066,23.8019750363948,True
183,gemini,34,risk_averse,100,0.9999,1.47627968460029,21.3280584377752,True
184,gemini,35,risk_averse,100,0.951561914241639,0.874275536689274,56.3159118425531,True
185,gemini,36,risk_averse,100,0.191390361606814,7.6976804210922,30.2018873354928,True
186,gemini,37,risk_averse,100,0.857817320323373,0.85041822213383,47.4037440461021,True
